zip,primary_city,acceptable_cities,state,county,latitude,longitude
58227,Edinburg,Gardar,ND,Walsh County,48.49,-97.86
58228,Emerado,,ND,Grand Forks County,47.92,-97.36
58229,Fairdale,,ND,Walsh County,48.48,-98.23
58230,Finley,,ND,Steele County,47.51,-97.83
58231,Fordville,,ND,Walsh County,48.21,-97.79
58233,Forest River,,ND,Walsh County,48.21,-97.47
58235,Gilby,"Honeyford, Johnstown",ND,Grand Forks County,48.08,-97.46
58236,Glasston,,ND,Pembina County,48.7,-97.44
58237,Grafton,Nash,ND,Walsh County,48.41,-97.4
58238,Hamilton,,ND,Pembina County,48.8,-97.45
58239,Hannah,,ND,Cavalier County,48.97,-98.69
58240,Hatton,,ND,Steele County,47.63,-97.45
58241,Hensel,,ND,Pembina County,48.68,-97.66
58243,Hoople,,ND,Walsh County,48.53,-97.63
58244,Inkster,Orr,ND,Grand Forks County,48.15,-97.64
58249,Langdon,,ND,Cavalier County,48.76,-98.37
58250,Lankin,,ND,Walsh County,48.31,-97.92
58251,Larimore,Mccanna,ND,Grand Forks County,47.9,-97.62
58254,Mcville,Kloten,ND,Nelson County,47.76,-98.17
58255,Maida,,ND,Cavalier County,48.99,-98.36
58256,Manvel,,ND,Grand Forks County,48.07,-97.17
58257,Mayville,,ND,Traill County,47.5,-97.32
58258,Mekinock,,ND,Grand Forks County,48.01,-97.36
58259,Michigan,Whitman,ND,Nelson County,48.02,-98.11
58260,Milton,Union,ND,Cavalier County,48.62,-98.04
58261,Minto,"Ardoch, Voss",ND,Walsh County,48.29,-97.37
58262,Mountain,,ND,Pembina County,48.68,-97.86
58265,Neche,,ND,Pembina County,48.98,-97.55
58266,Niagara,,ND,Grand Forks County,47.99,-97.87
58267,Northwood,Kempton,ND,Grand Forks County,47.73,-97.56
58269,Osnabrock,Union,ND,Cavalier County,48.67,-98.14
58270,Park River,,ND,Walsh County,48.39,-97.74
58271,Pembina,Joliette,ND,Pembina County,48.96,-97.24
58272,Petersburg,,ND,Nelson County,48.01,-97.99
58273,Pisek,,ND,Walsh County,48.31,-97.71
58274,Portland,,ND,Traill County,47.49,-97.36
58275,Reynolds,,ND,Grand Forks County,47.67,-97.1
58276,Saint Thomas,,ND,Pembina County,48.62,-97.44
58277,Sharon,,ND,Steele County,47.59,-97.89
58278,Thompson,,ND,Grand Forks County,47.77,-97.1
58281,Wales,,ND,Cavalier County,48.89,-98.6
58282,Walhalla,Leroy,ND,Pembina County,48.92,-97.91
58301,Devils Lake,,ND,Ramsey County,48.11,-98.87
58310,Agate,,ND,Rolette County,48.57,-99.66
58311,Alsen,Loma,ND,Cavalier County,48.62,-98.7
58313,Balta,,ND,Pierce County,48.16,-100.03
58316,Belcourt,,ND,Rolette County,48.84,-99.74
58317,Bisbee,,ND,Towner County,48.62,-99.37
58318,Bottineau,,ND,Bottineau County,48.82,-100.44
58319,Bremen,New Rockford,ND,Wells County,47.72,-99.36
58321,Brocket,,ND,Ramsey County,48.21,-98.35
58323,Calvin,,ND,Cavalier County,48.85,-98.93
58324,Cando,Maza,ND,Towner County,48.48,-99.2
58325,Churchs Ferry,,ND,Ramsey County,48.26,-99.19
58327,Crary,"Doyon, Southam",ND,Ramsey County,48.07,-98.64
58329,Dunseith,San Haven,ND,Rolette County,48.81,-100.06
58330,Edmore,,ND,Ramsey County,48.41,-98.45
58331,Egeland,,ND,Towner County,48.62,-99.09
58332,Esmond,Fillmore,ND,Benson County,48.03,-99.76
58338,Hampden,,ND,Ramsey County,48.53,-98.65
58339,Hansboro,,ND,Towner County,48.95,-99.38
58341,Harvey,"Hamberg, Heimdal, Manfred, Selz",ND,Wells County,47.77,-99.93
58343,Knox,,ND,Benson County,48.34,-99.68
58344,Lakota,Mapes,ND,Nelson County,48.04,-98.34
58345,Lawton,,ND,Ramsey County,48.3,-98.36
58346,Leeds,Harlow,ND,Benson County,48.28,-99.43
58348,Maddock,Flora,ND,Benson County,47.96,-99.52
58351,Minnewaukan,Brinsmade,ND,Benson County,48.06,-99.25
58352,Munich,"Calio, Clyde",ND,Cavalier County,48.66,-98.83
58353,Mylo,,ND,Rolette County,48.63,-99.61
58356,New Rockford,"Brantford, Bremen",ND,Eddy County,47.68,-99.13
58357,Oberon,,ND,Benson County,47.92,-99.2
58361,Pekin,,ND,Nelson County,47.79,-98.32
58362,Penn,,ND,Ramsey County,48.22,-99.08
58363,Perth,,ND,Towner County,48.71,-99.45
58365,Rocklake,,ND,Towner County,48.79,-99.24
58366,Rolette,Nanson,ND,Rolette County,48.66,-99.84
58367,Rolla,,ND,Rolette County,48.85,-99.61
58368,Rugby,"Orrin, Pleasant Lake, Silva",ND,Pierce County,48.36,-99.99
58369,Saint John,,ND,Rolette County,48.94,-99.71
58370,Saint Michael,,ND,Benson County,47.94,-98.9
58372,Sarles,,ND,Cavalier County,48.94,-98.99
58374,Sheyenne,,ND,Eddy County,47.82,-99.11
58377,Starkweather,,ND,Ramsey County,48.45,-98.87
58380,Tolna,Hamar,ND,Nelson County,47.82,-98.43
58381,Warwick,,ND,Benson County,47.85,-98.7
58382,Webster,,ND,Ramsey County,48.28,-98.87
58384,Willow City,"Barton, Overly",ND,Bottineau County,48.6,-100.29
58385,Wolford,,ND,Pierce County,48.49,-99.7
58386,York,Baker,ND,Benson County,48.31,-99.57
58401,Jamestown,"Eldridge, Sydney",ND,Stutsman County,46.91,-98.69
58413,Ashley,Venturia,ND,McIntosh County,46.03,-99.37
58415,Berlin,Lamoure,ND,Lamoure County,46.37,-98.48
58416,Binford,,ND,Griggs County,47.55,-98.34
58418,Bowdon,Heaton,ND,Wells County,47.46,-99.7
58420,Buchanan,,ND,Stutsman County,47.06,-98.82
58421,Carrington,"Bordulac, Melville",ND,Foster County,47.45,-99.12
58422,Cathay,Emrick,ND,Wells County,47.55,-99.41
58423,Chaseley,,ND,Wells County,47.45,-99.8
58424,Cleveland,Windsor,ND,Stutsman County,46.89,-99.12
58425,Cooperstown,,ND,Griggs County,47.44,-98.12
58426,Courtenay,,ND,Stutsman County,47.22,-98.56
58428,Dawson,,ND,Kidder County,46.86,-99.75
58429,Dazey,Sibley,ND,Barnes County,47.18,-98.2
58430,Denhoff,,ND,Sheridan County,47.48,-100.26
58431,Dickey,,ND,Lamoure County,46.53,-98.46
58433,Edgeley,Merricourt,ND,Lamoure County,46.36,-98.71
58436,Ellendale,Monango,ND,Dickey County,46,-98.52
58438,Fessenden,,ND,Wells County,47.64,-99.62
58439,Forbes,,ND,Dickey County,45.94,-98.78
58440,Fredonia,,ND,Logan County,46.32,-99.09
58441,Fullerton,,ND,Dickey County,46.16,-98.42
58442,Gackle,,ND,Logan County,46.62,-99.14
58443,Glenfield,Juanita,ND,Foster County,47.45,-98.56
58444,Goodrich,,ND,Sheridan County,47.47,-100.12
58445,Grace City,,ND,Foster County,47.55,-98.8
58448,Hannaford,Walum,ND,Griggs County,47.31,-98.18
58451,Hurdsfield,,ND,Wells County,47.44,-99.93
58452,Jessie,,ND,Griggs County,47.54,-98.23
58454,Jud,"Alfred, Nortonville",ND,Lamoure County,46.52,-98.89
58455,Kensal,,ND,Stutsman County,47.3,-98.73
58456,Kulm,,ND,Dickey County,46.3,-98.94
58458,Lamoure,Grand Rapids,ND,Lamoure County,46.37,-98.28
58460,Lehr,,ND,McIntosh County,46.28,-99.35
58461,Litchville,,ND,Barnes County,46.65,-98.19
58463,Mcclusky,,ND,Sheridan County,47.48,-100.44
58464,Mchenry,,ND,Foster County,47.57,-98.59
58466,Marion,,ND,Lamoure County,46.6,-98.33
58467,Medina,"Crystal Spgs, Crystal Springs",ND,Stutsman County,46.89,-99.3
58472,Montpelier,"Adrian, Millarton",ND,Stutsman County,46.69,-98.58
58474,Oakes,"Guelph, Ludden",ND,Dickey County,46.13,-98.08
58475,Pettibone,,ND,Kidder County,47.11,-99.52
58476,Pingree,Edmunds,ND,Stutsman County,47.16,-98.9
58477,Regan,,ND,Burleigh County,47.15,-100.52
58478,Robinson,Lake Williams,ND,Kidder County,47.14,-99.78
58479,Rogers,Leal,ND,Barnes County,47.07,-98.2
58480,Sanborn,,ND,Barnes County,46.94,-98.22
58481,Spiritwood,Eckelson,ND,Stutsman County,46.93,-98.5
58482,Steele,,ND,Kidder County,46.85,-99.91
58483,Streeter,,ND,Stutsman County,46.65,-99.35
58484,Sutton,,ND,Griggs County,47.4,-98.43
58486,Sykeston,,ND,Wells County,47.46,-99.39
58487,Tappen,,ND,Kidder County,46.87,-99.62
58488,Tuttle,,ND,Kidder County,47.14,-99.99
58490,Verona,,ND,Lamoure County,46.36,-98.07
58492,Wimbledon,,ND,Barnes County,47.17,-98.45
58494,Wing,Arena,ND,Burleigh County,47.14,-100.28
58495,Wishek,Burnstad,ND,McIntosh County,46.25,-99.55
58496,Woodworth,,ND,Stutsman County,47.14,-99.3
58497,Ypsilanti,,ND,Stutsman County,46.78,-98.55
58501,Bismarck,,ND,Burleigh County,46.8,-100.76
58503,Bismarck,,ND,Burleigh County,46.91,-100.75
58504,Bismarck,Lincoln,ND,Burleigh County,46.8,-100.76
58505,Bismarck,,ND,Burleigh County,46.8,-100.76
58520,Almont,,ND,Morton County,46.72,-101.5
58521,Baldwin,,ND,Burleigh County,46.97,-100.75
58523,Beulah,,ND,Mercer County,47.26,-101.77
58524,Braddock,,ND,Emmons County,46.56,-100.08
58528,Cannon Ball,,ND,Sioux County,46.31,-100.63
58529,Carson,Leith,ND,Grant County,46.42,-101.57
58530,Center,"Fort Clark, Hensler",ND,Oliver County,47.11,-101.29
58531,Coleharbor,,ND,McLean County,47.54,-101.22
58532,Driscoll,,ND,Burleigh County,46.85,-100.13
58533,Elgin,Heil,ND,Grant County,46.4,-101.84
58535,Flasher,Lark,ND,Morton County,46.45,-101.23
58538,Fort Yates,,ND,Sioux County,46.08,-100.63
58540,Garrison,"Emmet, White Shield",ND,McLean County,47.65,-101.42
58541,Golden Valley,,ND,Mercer County,47.29,-102.06
58542,Hague,Westfield,ND,Emmons County,46.02,-99.99
58544,Hazelton,,ND,Emmons County,46.48,-100.27
58545,Hazen,Pick City,ND,Mercer County,47.29,-101.62
58549,Kintyre,,ND,Emmons County,46.55,-99.95
58552,Linton,Temvik,ND,Emmons County,46.26,-100.23
58554,Mandan,"Fort Rice, Huff, Saint Anthony",ND,Morton County,46.82,-100.88
58558,Menoken,,ND,Burleigh County,46.81,-100.51
58559,Mercer,,ND,McLean County,47.49,-100.71
58560,Moffit,,ND,Burleigh County,46.68,-100.28
58561,Napoleon,,ND,Logan County,46.5,-99.76
58562,New Leipzig,Bentley,ND,Grant County,46.37,-101.95
58563,New Salem,"Hannover, Judson",ND,Morton County,46.84,-101.41
58564,Raleigh,,ND,Grant County,46.36,-101.3
58565,Riverdale,,ND,McLean County,47.49,-101.36
58566,Saint Anthony,,ND,Morton County,46.58,-100.89
58568,Selfridge,,ND,Sioux County,46.04,-100.92
58569,Shields,,ND,Grant County,46.23,-101.13
58570,Solen,Breien,ND,Sioux County,46.38,-100.79
58571,Stanton,,ND,Mercer County,47.31,-101.38
58572,Sterling,Mckenzie,ND,Burleigh County,46.81,-100.28
58573,Strasburg,,ND,Emmons County,46.13,-100.16
58575,Turtle Lake,,ND,McLean County,47.52,-100.89
58576,Underwood,,ND,McLean County,47.45,-101.14
58577,Washburn,,ND,McLean County,47.29,-101.02
58579,Wilton,,ND,McLean County,47.15,-100.78
58580,Zap,,ND,Mercer County,47.28,-101.92
58581,Zeeland,,ND,McIntosh County,45.97,-99.83
58601,Dickinson,New Hradec,ND,Stark County,46.88,-102.78
58620,Amidon,,ND,Slope County,46.48,-103.31
58621,Beach,Trotters,ND,Golden Valley County,46.91,-104
58622,Belfield,Fryburg,ND,Stark County,46.88,-103.19
58623,Bowman,"Buffalo Spg, Buffalo Springs",ND,Bowman County,46.18,-103.4
58625,Dodge,,ND,Dunn County,47.3,-102.2
58626,Dunn Center,,ND,Dunn County,47.35,-102.62
58627,Fairfield,Gorham,ND,Billings County,47.18,-103.21
58630,Gladstone,,ND,Stark County,46.86,-102.56
58631,Glen Ullin,,ND,Morton County,46.81,-101.83
58632,Golva,,ND,Golden Valley County,46.73,-103.98
58634,Grassy Butte,,ND,McKenzie County,47.4,-103.25
58636,Halliday,Werner,ND,Dunn County,47.35,-102.33
58638,Hebron,,ND,Morton County,46.9,-102.04
58639,Hettinger,"Bucyrus, Haynes",ND,Adams County,46,-102.63
58640,Killdeer,,ND,Dunn County,47.36,-102.75
58641,Lefor,,ND,Stark County,46.68,-102.55
58642,Manning,,ND,Dunn County,47.23,-102.76
58643,Marmarth,,ND,Slope County,46.29,-103.93
58644,Marshall,,ND,Dunn County,47.13,-102.33
58645,Medora,,ND,Billings County,46.91,-103.52
58646,Mott,Burt,ND,Hettinger County,46.37,-102.31
58647,New England,,ND,Hettinger County,46.54,-102.86
58649,Reeder,,ND,Adams County,46.1,-102.94
58650,Regent,,ND,Hettinger County,46.42,-102.55
58651,Rhame,,ND,Bowman County,46.23,-103.65
58652,Richardton,,ND,Stark County,46.88,-102.31
58653,Scranton,Gascoyne,ND,Bowman County,46.14,-103.14
58654,Sentinel Butte,Sentinl Butte,ND,Golden Valley County,46.91,-103.84
58655,South Heart,,ND,Stark County,46.86,-102.99
58656,Taylor,,ND,Stark County,46.9,-102.42
58701,Minot,,ND,Ward County,48.23,-101.29
58703,Minot,,ND,Ward County,48.23,-101.29
58704,Minot Afb,Minot,ND,Ward County,48.41,-101.33
58705,Minot Afb,Minot,ND,Ward County,48.41,-101.33
58710,Anamoose,,ND,McHenry County,47.88,-100.24
58711,Antler,,ND,Bottineau County,48.97,-101.28
58712,Balfour,,ND,McHenry County,47.95,-100.53
58713,Bantry,,ND,McHenry County,48.49,-100.6
58716,Benedict,,ND,McLean County,47.83,-101.08
58718,Berthold,"Blaisdell, Foxholm, Tagus",ND,Ward County,48.31,-101.73
58721,Bowbells,Coteau,ND,Burke County,48.8,-102.24
58722,Burlington,,ND,Ward County,48.27,-101.42
58723,Butte,Kief,ND,Sheridan County,47.83,-100.66
58725,Carpio,,ND,Ward County,48.44,-101.71
58727,Columbus,Larson,ND,Burke County,48.9,-102.78
58730,Crosby,,ND,Divide County,48.91,-103.29
58731,Deering,,ND,McHenry County,48.39,-101.04
58733,Des Lacs,,ND,Ward County,48.25,-101.56
58734,Donnybrook,Coulee,ND,Ward County,48.5,-101.88
58735,Douglas,,ND,McLean County,47.85,-101.5
58736,Drake,,ND,McHenry County,47.92,-100.37
58737,Flaxton,Northgate,ND,Burke County,48.89,-102.39
58740,Glenburn,Wolseth,ND,Renville County,48.51,-101.22
58741,Granville,,ND,McHenry County,48.26,-100.84
58744,Karlsruhe,,ND,McHenry County,48.09,-100.61
58746,Kenmare,Norma,ND,Ward County,48.67,-102.08
58748,Kramer,,ND,Bottineau County,48.69,-100.7
58750,Lansford,,ND,Bottineau County,48.62,-101.37
58752,Lignite,,ND,Burke County,48.87,-102.56
58755,Mcgregor,,ND,Williams County,48.6,-102.93
58756,Makoti,,ND,Ward County,47.96,-101.8
58757,Mandaree,,ND,McKenzie County,47.73,-102.67
58758,Martin,,ND,Sheridan County,47.82,-100.11
58759,Max,,ND,McLean County,47.81,-101.29
58760,Maxbass,,ND,Bottineau County,48.72,-101.14
58761,Mohall,Loraine,ND,Renville County,48.76,-101.51
58762,Newburg,,ND,Bottineau County,48.71,-100.91
58763,New Town,"Charlson, Sanish",ND,Mountrail County,47.98,-102.49
58765,Noonan,,ND,Divide County,48.89,-103.01
58768,Norwich,,ND,McHenry County,48.25,-100.98
58769,Palermo,,ND,Mountrail County,48.33,-102.22
58770,Parshall,,ND,Mountrail County,47.95,-102.13
58771,Plaza,,ND,Mountrail County,48.02,-101.95
58772,Portal,,ND,Burke County,48.99,-102.54
58773,Powers Lake,Battleview,ND,Burke County,48.56,-102.64
58775,Roseglen,,ND,McLean County,47.75,-101.83
58776,Ross,,ND,Mountrail County,48.31,-102.54
58778,Ruso,,ND,McLean County,47.83,-100.93
58779,Ryder,Raub,ND,McLean County,47.91,-101.67
58781,Sawyer,,ND,Ward County,48.08,-101.05
58782,Sherwood,,ND,Renville County,48.96,-101.63
58783,Souris,"Carbury, Landa, Roth",ND,Bottineau County,48.91,-100.68
58784,Stanley,"Belden, Lostwood",ND,Mountrail County,48.31,-102.38
58785,Surrey,,ND,Ward County,48.23,-101.13
58787,Tolley,,ND,Renville County,48.73,-101.82
58788,Towner,"Berwick, Denbigh",ND,McHenry County,48.34,-100.4
58789,Upham,,ND,McHenry County,48.58,-100.72
58790,Velva,,ND,McHenry County,48.05,-100.93
58792,Voltaire,Bergen,ND,McHenry County,48.01,-100.84
58793,Westhope,,ND,Bottineau County,48.91,-101.01
58794,White Earth,,ND,Mountrail County,48.38,-102.77
58795,Wildrose,Hamlet,ND,Williams County,48.62,-103.18
58801,Williston,"Bonetraill, Buford",ND,Williams County,48.16,-103.63
58830,Alamo,"Appam, Corinth",ND,Williams County,48.58,-103.46
58831,Alexander,Rawson,ND,McKenzie County,47.84,-103.64
58833,Ambrose,,ND,Divide County,48.95,-103.48
58835,Arnegard,,ND,McKenzie County,47.8,-103.43
58838,Cartwright,,ND,McKenzie County,47.86,-103.93
58843,Epping,Spring Brook,ND,Williams County,48.28,-103.35
58844,Fortuna,Colgan,ND,Divide County,48.91,-103.77
58845,Grenora,Alkabo,ND,Divide County,48.61,-103.93
58847,Keene,,ND,McKenzie County,47.93,-102.95
58849,Ray,Wheelock,ND,Williams County,48.34,-103.16
58852,Tioga,Temple,ND,Williams County,48.39,-102.93
58854,Watford City,,ND,McKenzie County,47.8,-103.27
58856,Zahl,,ND,Williams County,48.56,-103.68
59001,Absarokee,,MT,Stillwater County,45.5,-109.56
59002,Acton,Molt,MT,Yellowstone County,45.98,-108.68
59003,Ashland,,MT,Rosebud County,45.45,-106.21
59006,Ballantine,,MT,Yellowstone County,45.89,-108.09
59007,Bearcreek,Washoe,MT,Carbon County,45.13,-109.15
59008,Belfry,,MT,Carbon County,45.1,-109.01
59010,Bighorn,,MT,Treasure County,46.01,-107.31
59011,Big Timber,,MT,Sweet Grass County,45.96,-109.85
59012,Birney,,MT,Rosebud County,45.27,-106.6
59014,Bridger,,MT,Carbon County,45.18,-108.54
59015,Broadview,,MT,Yellowstone County,46.07,-108.87
59016,Busby,,MT,Big Horn County,45.44,-107.04
59019,Columbus,,MT,Stillwater County,45.72,-109.23
59022,Crow Agency,,MT,Big Horn County,45.62,-107.32
59024,Custer,,MT,Yellowstone County,46.25,-107.74
59025,Decker,,MT,Big Horn County,45.12,-106.64
59026,Edgar,,MT,Carbon County,45.44,-108.68
59027,Emigrant,,MT,Park County,45.28,-110.86
59028,Fishtail,,MT,Stillwater County,45.33,-109.67
59029,Fromberg,,MT,Carbon County,45.39,-108.79
59030,Gardiner,,MT,Park County,45.03,-110.7
59031,Garryowen,,MT,Big Horn County,45.5,-107.26
59032,Grass Range,,MT,Fergus County,47.02,-108.88
59033,Greycliff,,MT,Sweet Grass County,45.72,-109.75
59034,Hardin,,MT,Big Horn County,45.75,-107.79
59037,Huntley,,MT,Yellowstone County,45.82,-108.22
59038,Hysham,Sanders,MT,Treasure County,46,-107.12
59039,Ingomar,,MT,Rosebud County,46.66,-107.46
59041,Joliet,Silesia,MT,Carbon County,45.48,-108.99
59044,Laurel,,MT,Yellowstone County,45.6,-108.68
59046,Lavina,,MT,Golden Valley County,46.44,-109
59047,Livingston,,MT,Park County,45.7,-110.53
59050,Lodge Grass,,MT,Big Horn County,45.22,-107.42
59052,Mc Leod,,MT,Sweet Grass County,45.44,-110.2
59053,Martinsdale,,MT,Meagher County,46.47,-110.53
59055,Melville,,MT,Sweet Grass County,46.12,-109.83
59057,Molt,,MT,Stillwater County,45.85,-108.94
59058,Mosby,,MT,Garfield County,47.08,-107.8
59059,Musselshell,,MT,Musselshell County,46.42,-108.05
59061,Nye,,MT,Stillwater County,45.36,-109.81
59062,Otter,,MT,Powder River County,45.14,-106.08
59063,Park City,,MT,Stillwater County,45.65,-108.97
59064,Pompeys Pillar,Pompey Pillar,MT,Yellowstone County,45.91,-107.93
59065,Pray,,MT,Park County,45.31,-110.76
59067,Rapelje,,MT,Stillwater County,45.95,-109.27
59068,Red Lodge,Luther,MT,Carbon County,45.19,-109.24
59069,Reed Point,,MT,Stillwater County,45.63,-109.63
59070,Roberts,Fox,MT,Carbon County,45.34,-109.16
59071,Roscoe,,MT,Carbon County,45.29,-109.56
59072,Roundup,,MT,Musselshell County,46.44,-108.51
59074,Ryegate,,MT,Golden Valley County,46.39,-109.38
59075,Saint Xavier,,MT,Big Horn County,45.36,-108.02
59076,Sanders,Hysham,MT,Treasure County,46.27,-107.07
59077,Sand Springs,,MT,Garfield County,47.14,-107.59
59078,Shawmut,,MT,Wheatland County,46.39,-109.56
59079,Shepherd,,MT,Yellowstone County,46.05,-108.38
59081,Silver Gate,Cooke City,MT,Park County,45.01,-109.96
59084,Teigen,Winnett,MT,Petroleum County,47.03,-108.61
59085,Two Dot,,MT,Wheatland County,46.47,-110.07
59086,Wilsall,,MT,Park County,46.06,-110.59
59087,Winnett,Cat Creek,MT,Petroleum County,47.11,-108.22
59088,Worden,,MT,Yellowstone County,46.12,-108.09
59089,Wyola,,MT,Big Horn County,45.1,-107.41
59101,Billings,,MT,Yellowstone County,45.65,-108.38
59102,Billings,,MT,Yellowstone County,45.76,-108.57
59105,Billings,,MT,Yellowstone County,45.87,-108.47
59106,Billings,,MT,Yellowstone County,45.8,-108.66
59201,Wolf Point,,MT,Roosevelt County,48.28,-105.66
59211,Antelope,,MT,Sheridan County,48.69,-104.36
59212,Bainville,,MT,Roosevelt County,48.17,-104.27
59213,Brockton,,MT,Roosevelt County,48.27,-104.82
59214,Brockway,,MT,McCone County,47.07,-105.86
59215,Circle,,MT,McCone County,47.56,-105.77
59218,Culbertson,Mccabe,MT,Richland County,47.99,-104.49
59219,Dagmar,,MT,Sheridan County,48.56,-104.15
59221,Fairview,,MT,Richland County,47.95,-104.21
59222,Flaxville,,MT,Daniels County,48.71,-105.17
59223,Fort Peck,,MT,Valley County,48,-106.44
59225,Frazer,Lustre,MT,Valley County,48.28,-106.06
59226,Froid,,MT,Roosevelt County,48.3,-104.39
59230,Glasgow,Saint Marie,MT,Valley County,48.18,-106.89
59240,Glentana,,MT,Valley County,48.84,-106.24
59241,Hinsdale,,MT,Valley County,48.42,-107.03
59242,Homestead,,MT,Sheridan County,48.4,-104.6
59243,Lambert,,MT,Richland County,47.76,-104.67
59244,Larslan,,MT,Valley County,48.66,-106.26
59247,Medicine Lake,,MT,Sheridan County,48.5,-104.37
59248,Nashua,,MT,Valley County,48.27,-106.27
59250,Opheim,,MT,Valley County,48.83,-106.32
59252,Outlook,,MT,Sheridan County,48.88,-104.81
59253,Peerless,,MT,Daniels County,48.73,-105.84
59254,Plentywood,,MT,Sheridan County,48.72,-104.57
59255,Poplar,,MT,Roosevelt County,48.3,-105.19
59257,Redstone,,MT,Sheridan County,48.73,-104.9
59258,Reserve,,MT,Sheridan County,48.54,-104.49
59259,Richey,,MT,Dawson County,47.71,-105.03
59260,Richland,,MT,Valley County,48.77,-106.11
59261,Saco,,MT,Phillips County,48.58,-107.42
59262,Savage,,MT,Richland County,47.5,-104.47
59263,Scobey,Four Buttes,MT,Daniels County,48.78,-105.6
59270,Sidney,,MT,Richland County,47.75,-104.28
59273,Vandalia,,MT,Valley County,48.35,-106.9
59274,Vida,,MT,McCone County,47.86,-105.42
59275,Westby,,MT,Sheridan County,48.83,-104.16
59276,Whitetail,,MT,Daniels County,48.92,-105.19
59301,Miles City,,MT,Custer County,46.22,-105.6
59311,Alzada,,MT,Carter County,45.23,-104.53
59312,Angela,,MT,Rosebud County,46.67,-106.39
59313,Baker,,MT,Fallon County,46.28,-104.28
